,Unnamed: 0,Unnamed: 0.1,Source,Target,Travel_time,Demand,Demand_per_minute,Routes,|V|,v_0,v_1,v_2,v_3,v_4,v_5,v_6,v_7,v_8,v_9,v_10,v_11,v_12,v_13,v_14
1558,1558,1388,8,9,40.0,4990.0,124.75,8-14-5-3-11-10-9*,7.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
1567,1567,1282,8,9,21.0,3210.0,152.85714285714286,8-14-5-7-9*,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
1557,1557,1280,8,9,17.0,1190.0,70.0,8-14-6-9*,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
1592,1592,1291,8,10,36.0,6430.0,178.61111111111111,8-14-5-7-9-13-12-10*,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
1590,1590,1290,8,10,36.0,5880.0,163.33333333333334,8-14-5-7-9-12-10*,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
1591,1591,1285,8,10,26.0,4640.0,178.4615384615384,8-14-5-7-9-10*,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
1588,1588,1287,8,10,32.0,4240.0,132.5,8-14-6-9-13-12-10*,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
1587,1587,1289,8,10,33.0,4240.0,128.4848484848485,8-14-7-9-13-12-10*,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
1606,1606,1607,8,11,46.0,6730.0,146.30434782608697,8-14-5-7-9-12-10-11*,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1605,1605,1299,8,11,41.0,5960.0,145.3658536585366,8-14-6-9-7-5-3-11*,8.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
1607,1607,1298,8,11,36.0,5350.0,148.61111111111111,8-14-5-7-9-10-11*,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
1604,1604,1301,8,11,42.0,5060.0,120.4761904761905,8-14-6-9-13-12-10-11*,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1603,1603,1606,8,11,43.0,5060.0,117.67441860465117,8-14-7-9-13-12-10-11*,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1614,1614,1722,8,12,50.0,6370.0,127.4,8-14-5-3-11-10-9-12*,8.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1631,1631,1310,8,12,31.0,5880.0,189.67741935483872,8-14-5-7-9-10-12*,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
1623,1623,1311,8,12,31.0,4780.0,154.19354838709674,8-14-5-7-9-13-12*,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
1617,1617,1309,8,12,31.0,4260.0,137.41935483870967,8-14-5-7-9-12*,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
1616,1616,1304,8,12,27.0,3710.0,137.40740740740742,8-14-6-9-10-12*,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
1659,1659,1321,8,13,33.0,6430.0,194.84848484848484,8-14-5-7-9-10-12-13*,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
1636,1636,1833,8,13,48.0,5450.0,113.54166666666669,8-14-5-3-11-10-9-13*,8.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1647,1647,1320,8,13,33.0,4780.0,144.84848484848484,8-14-5-7-9-12-13*,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
1648,1648,1317,8,13,29.0,4240.0,146.20689655172413,8-14-6-9-10-12-13*,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
1646,1646,1319,8,13,30.0,4240.0,141.33333333333334,8-14-7-9-10-12-13*,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
1660,1660,1323,8,14,8.0,0.0,0.0,8-14*,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1672,1672,1482,9,10,38.0,7750.0,203.94736842105263,9-7-5-2-1-3-11-10*,8.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
1671,1671,1480,9,10,37.0,7210.0,194.86486486486487,9-6-14-7-5-3-11-10*,8.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
1664,1664,1409,9,10,34.0,5840.0,171.7647058823529,9-7-5-3-11-10*,6.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
1663,1663,1410,9,10,36.0,5840.0,162.22222222222226,9-6-14-5-3-11-10*,7.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
1661,1661,1481,9,10,37.0,5840.0,157.83783783783784,9-7-14-5-3-11-10*,7.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
1684,1684,1609,9,11,35.0,6730.0,192.28571428571428,9-7-5-2-1-4-3-11*,8.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1688,1688,1418,9,11,28.0,6050.0,216.07142857142856,9-7-5-2-1-3-11*,7.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1686,1686,1419,9,11,30.0,6050.0,201.66666666666663,9-6-14-5-2-1-3-11*,8.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
1685,1685,1420,9,11,31.0,6050.0,195.16129032258064,9-7-14-5-2-1-3-11*,8.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
1687,1687,1417,9,11,27.0,5520.0,204.44444444444446,9-6-14-7-5-3-11*,7.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
1694,1694,1425,9,12,39.0,7240.0,185.64102564102558,9-7-5-3-11-10-12*,7.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
1693,1693,1426,9,12,41.0,7240.0,176.58536585365852,9-6-14-5-3-11-10-12*,8.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
1695,1695,1423,9,12,10.0,2390.0,239.0,9-10-12*,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
1692,1692,1424,9,12,10.0,1490.0,149.0,9-13-12*,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
1691,1691,1422,9,12,10.0,1000.0,100.0,9-12*,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1699,1699,1430,9,13,41.0,7800.0,190.2439024390244,9-7-5-3-11-10-12-13*,8.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
1700,1700,1429,9,13,12.0,2910.0,242.5,9-10-12-13*,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
1697,1697,1428,9,13,12.0,1490.0,124.16666666666669,9-12-13*,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
1696,1696,1427,9,13,8.0,400.0,50.0,9-13*,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1710,1710,1442,9,14,43.0,7240.0,168.37209302325581,9-12-10-11-3-5-7-14*,8.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
1705,1705,1440,9,14,42.0,6500.0,154.76190476190476,9-13-12-10-11-3-5-14*,8.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
1711,1711,1437,9,14,36.0,6120.0,170.0,9-10-11-3-1-2-5-14*,8.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
1703,1703,1439,9,14,42.0,5950.0,141.66666666666666,9-12-10-11-3-5-14*,7.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
1713,1713,1436,9,14,33.0,5840.0,176.96969696969697,9-10-11-3-5-7-14*,7.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
1731,1731,1615,10,11,39.0,7800.0,200.0,10-12-13-9-7-5-3-11*,8.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
1738,1738,1493,10,11,33.0,7750.0,234.84848484848484,10-9-7-5-2-1-3-11*,8.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
1726,1726,1495,10,11,39.0,7240.0,185.64102564102558,10-12-9-7-5-3-11*,7.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
1724,1724,1616,10,11,41.0,7240.0,176.58536585365852,10-12-9-6-14-5-3-11*,8.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
1723,1723,1496,10,11,42.0,7240.0,172.38095238095238,10-12-9-7-14-5-3-11*,8.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
1743,1743,1501,10,12,44.0,7240.0,164.54545454545453,10-11-3-5-7-9-12*,7.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
1741,1741,1502,10,12,46.0,7240.0,157.3913043478261,10-11-3-5-14-6-9-12*,8.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
1740,1740,1504,10,12,47.0,7240.0,154.04255319148936,10-11-3-5-14-7-9-12*,8.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
1745,1745,1734,10,12,15.0,2910.0,194.0,10-9-13-12*,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
1742,1742,1500,10,12,15.0,2390.0,159.33333333333334,10-9-12*,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
1755,1755,1514,10,13,46.0,7800.0,169.56521739130434,10-11-3-5-7-9-12-13*,8.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
1751,1751,1509,10,13,42.0,6310.0,150.23809523809524,10-11-3-5-7-9-13*,7.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
1750,1750,1510,10,13,44.0,6310.0,143.4090909090909,10-11-3-5-14-6-9-13*,8.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
1749,1749,1512,10,13,45.0,6310.0,140.22222222222223,10-11-3-5-14-7-9-13*,8.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
1757,1757,1507,10,13,17.0,2910.0,171.17647058823533,10-9-12-13*,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
1778,1778,1893,10,14,43.0,7210.0,167.67441860465115,10-11-3-5-7-9-6-14*,8.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
1780,1780,1534,10,14,28.0,6020.0,215.0,10-12-13-9-7-5-14*,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
1779,1779,1533,10,14,28.0,5470.0,195.35714285714286,10-12-9-7-5-14*,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
1781,1781,1527,10,14,18.0,4230.0,235.0,10-9-7-5-14*,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
1777,1777,1529,10,14,24.0,3890.0,162.08333333333334,10-12-13-9-6-14*,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
1794,1794,1737,11,12,38.0,7300.0,192.10526315789474,11-3-1-2-5-7-9-12*,8.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
1799,1799,1624,11,12,34.0,7240.0,212.94117647058826,11-3-5-7-9-10-12*,7.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
1797,1797,1627,11,12,36.0,7240.0,201.11111111111111,11-3-5-14-6-9-10-12*,8.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
1795,1795,1632,11,12,37.0,7240.0,195.6756756756757,11-3-5-14-7-9-10-12*,8.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
1792,1792,1629,11,12,37.0,6750.0,182.4324324324324,11-3-5-7-14-6-9-12*,8.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0
1824,1824,1645,11,13,36.0,7800.0,216.66666666666663,11-3-5-7-9-10-12-13*,8.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
1816,1816,1643,11,13,36.0,6510.0,180.8333333333333,11-3-1-2-5-7-9-13*,8.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1814,1814,1641,11,13,35.0,5970.0,170.57142857142858,11-3-5-7-14-6-9-13*,8.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
1812,1812,1644,11,13,36.0,5960.0,165.55555555555554,11-3-5-7-9-12-13*,7.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0
1811,1811,1646,11,13,38.0,5960.0,156.8421052631579,11-3-5-14-6-9-12-13*,8.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0
1846,1846,1677,11,14,38.0,6860.0,180.5263157894737,11-10-12-13-9-7-5-14*,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
1843,1843,1676,11,14,38.0,6310.0,166.05263157894737,11-10-12-9-7-5-14*,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
1844,1844,1894,11,14,33.0,5520.0,167.27272727272728,11-3-5-7-9-6-14*,7.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
1845,1845,1670,11,14,28.0,4930.0,176.0714285714286,11-10-9-7-5-14*,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
1842,1842,1673,11,14,34.0,4700.0,138.23529411764707,11-10-12-13-9-6-14*,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
1850,1850,1744,12,13,18.0,2910.0,161.66666666666666,12-10-9-13*,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
1849,1849,1743,12,13,18.0,1490.0,82.77777777777777,12-9-13*,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
1848,1848,1742,12,13,2.0,90.0,45.0,12-13*,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1861,1861,1756,12,14,43.0,7240.0,168.37209302325581,12-9-10-11-3-5-7-14*,8.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
1856,1856,1755,12,14,42.0,6500.0,154.76190476190476,12-13-9-10-11-3-5-14*,8.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
1855,1855,1754,12,14,42.0,5950.0,141.66666666666666,12-9-10-11-3-5-14*,7.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
1872,1872,1753,12,14,23.0,5470.0,237.8260869565217,12-10-9-7-5-14*,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
1868,1868,1752,12,14,23.0,4410.0,191.7391304347826,12-13-9-7-5-14*,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
1881,1881,1859,13,14,44.0,6500.0,147.72727272727272,13-12-9-10-11-3-5-14*,8.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
1878,1878,1865,13,14,50.0,6500.0,130.0,13-9-12-10-11-3-5-14*,8.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
1885,1885,1858,13,14,41.0,6310.0,153.90243902439025,13-9-10-11-3-5-7-14*,8.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
1900,1900,1899,13,14,25.0,6020.0,240.8,13-12-10-9-7-5-14*,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
1877,1877,1857,13,14,40.0,5030.0,125.75,13-9-10-11-3-5-14*,7.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
23,23,13,0,6,18.0,3030.0,168.33333333333334,0-1-2-5-14-6*,6.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
25,25,14,0,6,19.0,3840.0,202.10526315789474,0-1-2-5-7-14-6*,7.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
20,20,15,0,6,20.0,2650.0,132.5,0-1-3-5-14-6*,6.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
22,22,16,0,6,21.0,3380.0,160.95238095238096,0-1-3-5-7-14-6*,7.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19,19,17,0,6,27.0,3100.0,114.8148148148148,0-1-4-3-5-14-6*,7.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
40,40,29,0,7,17.0,2650.0,155.88235294117646,0-1-3-5-7*,5.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,41,30,0,7,18.0,3030.0,168.33333333333334,0-1-2-5-14-7*,6.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
39,39,31,0,7,20.0,2650.0,132.5,0-1-3-5-14-7*,6.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
52,52,42,0,8,26.0,2200.0,84.61538461538461,0-1-3-5-14-8*,6.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
84,84,52,0,9,23.0,6340.0,275.6521739130435,0-1-2-5-7-9*,6.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
83,83,53,0,9,25.0,6350.0,254.0,0-1-3-5-7-9*,6.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
82,82,54,0,9,25.0,6340.0,253.6,0-1-2-5-14-6-9*,7.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
80,80,56,0,9,26.0,6340.0,243.84615384615384,0-1-2-5-14-7-9*,7.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
79,79,57,0,9,27.0,6350.0,235.1851851851852,0-1-3-5-14-6-9*,7.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
122,122,67,0,10,28.0,7870.0,281.07142857142856,0-1-2-5-7-9-10*,7.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
118,118,69,0,10,30.0,7870.0,262.3333333333333,0-1-2-5-14-6-9-10*,8.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
114,114,72,0,10,31.0,7870.0,253.8709677419355,0-1-2-5-14-7-9-10*,8.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
87,87,71,0,10,31.0,1610.0,51.935483870967744,0-1-3-11-10*,5.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
108,108,75,0,10,33.0,7920.0,240.0,0-1-3-5-14-7-9-10*,8.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
163,163,111,0,12,33.0,7500.0,227.27272727272728,0-1-2-5-7-9-12*,7.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
158,158,114,0,12,35.0,7510.0,214.57142857142856,0-1-3-5-7-9-12*,7.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
157,157,115,0,12,35.0,7500.0,214.28571428571428,0-1-2-5-14-6-9-12*,8.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
154,154,122,0,12,36.0,7500.0,208.3333333333333,0-1-2-5-14-7-9-12*,8.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
139,139,121,0,12,36.0,2050.0,56.944444444444436,0-1-3-11-10-12*,6.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
210,210,153,0,13,31.0,6790.0,219.03225806451616,0-1-2-5-7-9-13*,7.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
203,203,155,0,13,33.0,6790.0,205.7575757575757,0-1-2-5-14-6-9-13*,8.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
201,201,157,0,13,34.0,6790.0,199.70588235294116,0-1-2-5-14-7-9-13*,8.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
196,196,162,0,13,36.0,6800.0,188.88888888888889,0-1-3-5-14-7-9-13*,8.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
185,185,1766,0,13,44.0,4820.0,109.54545454545456,0-1-3-11-10-9-13*,7.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
233,233,193,0,14,16.0,2320.0,145.0,0-1-2-5-14*,5.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
230,230,195,0,14,18.0,2020.0,112.22222222222223,0-1-3-5-14*,5.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
229,229,197,0,14,25.0,2420.0,96.8,0-1-4-3-5-14*,6.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
265,265,217,1,6,10.0,1380.0,138.0,1-2-5-14-6*,5.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
268,268,218,1,6,11.0,2040.0,185.45454545454547,1-2-5-7-14-6*,6.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
