,Unnamed: 0,Unnamed: 0.1,Source,Target,Travel_time,Demand,Demand_per_minute,Routes,|V|,v_0,v_1,v_2,v_3,v_4,v_5,v_6,v_7,v_8,v_9,v_10,v_11,v_12,v_13,v_14
652,652,533,2,13,31.0,7070.0,228.06451612903226,2-1-3-5-7-9-12-13*,8.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
653,653,526,2,13,28.0,6460.0,230.7142857142857,2-5-7-14-6-9-12-13*,8.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
654,654,529,2,13,28.0,6720.0,240.0,2-5-14-7-9-10-12-13*,8.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
655,655,525,2,13,27.0,6720.0,248.88888888888889,2-5-14-6-9-10-12-13*,8.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
660,660,522,2,13,25.0,6720.0,268.8,2-5-7-9-10-12-13*,7.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
664,664,545,2,14,6.0,360.0,60.0,2-5-14*,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
665,665,546,2,14,7.0,740.0,105.71428571428572,2-5-7-14*,4.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
666,666,547,2,14,12.0,1280.0,106.66666666666669,2-1-3-5-14*,5.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
667,667,548,2,14,13.0,1940.0,149.23076923076925,2-1-3-5-7-14*,6.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
669,669,550,2,14,42.0,6550.0,155.95238095238096,2-5-3-11-10-9-7-14*,8.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
671,671,549,2,14,41.0,6550.0,159.75609756097558,2-5-3-11-10-9-6-14*,8.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
675,675,1881,2,14,22.0,4830.0,219.54545454545453,2-5-7-9-6-14*,6.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
676,676,1882,2,14,28.0,7050.0,251.78571428571428,2-1-3-5-7-9-6-14*,8.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
677,677,568,3,4,4.0,100.0,25.0,3-4*,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
678,678,569,3,4,9.0,380.0,42.22222222222222,3-1-4*,3.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
679,679,570,3,4,15.0,1640.0,109.33333333333331,3-5-2-1-4*,5.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
681,681,572,3,5,4.0,200.0,50.0,3-5*,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
682,682,574,3,5,15.0,1640.0,109.33333333333331,3-4-1-2-5*,5.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
683,683,577,3,5,38.0,5840.0,153.68421052631578,3-11-10-9-7-14-5*,7.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
684,684,576,3,5,37.0,5840.0,157.83783783783784,3-11-10-9-6-14-5*,7.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
685,685,573,3,5,8.0,1280.0,160.0,3-1-2-5*,4.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
686,686,575,3,5,35.0,5840.0,166.85714285714286,3-11-10-9-7-5*,6.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
687,687,578,3,5,38.0,7210.0,189.73684210526315,3-11-10-9-6-14-7-5*,8.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
688,688,579,3,6,9.0,500.0,55.55555555555557,3-5-14-6*,4.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
689,689,580,3,6,10.0,900.0,90.0,3-5-7-14-6*,5.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
690,690,587,3,6,32.0,3530.0,110.3125,3-11-10-9-6*,5.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
691,691,591,3,6,42.0,4900.0,116.66666666666669,3-11-10-12-9-6*,6.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
692,692,583,3,6,20.0,2350.0,117.5,3-4-1-2-5-14-6*,7.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
693,693,589,3,6,37.0,4700.0,127.02702702702706,3-11-10-9-7-14-6*,7.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
694,694,592,3,6,42.0,5440.0,129.52380952380952,3-11-10-12-13-9-6*,7.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
695,695,593,3,6,47.0,6090.0,129.57446808510642,3-11-10-12-9-7-14-6*,8.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
697,697,581,3,6,13.0,1940.0,149.23076923076925,3-1-2-5-14-6*,6.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
698,698,584,3,6,21.0,3160.0,150.47619047619048,3-4-1-2-5-7-14-6*,8.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
700,700,590,3,6,40.0,7210.0,180.25,3-11-10-9-7-5-14-6*,8.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
702,702,582,3,6,14.0,2700.0,192.85714285714286,3-1-2-5-7-14-6*,7.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
703,703,585,3,6,24.0,4900.0,204.16666666666663,3-5-14-7-9-6*,6.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
705,705,1155,3,6,21.0,4900.0,233.3333333333333,3-5-7-9-6*,5.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
706,706,586,3,6,28.0,7050.0,251.78571428571428,3-1-2-5-14-7-9-6*,8.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
707,707,1156,3,6,25.0,7050.0,282.0,3-1-2-5-7-9-6*,7.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
708,708,598,3,7,9.0,500.0,55.55555555555557,3-5-14-7*,4.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
709,709,597,3,7,6.0,500.0,83.33333333333333,3-5-7*,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
710,710,603,3,7,33.0,3530.0,106.96969696969695,3-11-10-9-7*,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
711,711,606,3,7,43.0,4900.0,113.95348837209299,3-11-10-12-9-7*,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
712,712,602,3,7,20.0,2350.0,117.5,3-4-1-2-5-14-7*,7.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
713,713,607,3,7,43.0,5440.0,126.51162790697674,3-11-10-12-13-9-7*,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
714,714,604,3,7,36.0,4700.0,130.55555555555554,3-11-10-9-6-14-7*,7.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
715,715,608,3,7,46.0,6090.0,132.3913043478261,3-11-10-12-9-6-14-7*,8.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
716,716,601,3,7,17.0,2350.0,138.23529411764707,3-4-1-2-5-7*,6.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
718,718,600,3,7,13.0,1940.0,149.23076923076925,3-1-2-5-14-7*,6.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
720,720,605,3,7,39.0,7210.0,184.8717948717949,3-11-10-9-6-14-5-7*,8.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
722,722,599,3,7,10.0,1940.0,194.0,3-1-2-5-7*,5.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
723,723,1214,3,7,24.0,4900.0,204.16666666666663,3-5-14-6-9-7*,6.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
724,724,1215,3,7,28.0,7050.0,251.78571428571428,3-1-2-5-14-6-9-7*,8.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
725,725,612,3,8,15.0,290.0,19.33333333333333,3-5-14-8*,4.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
726,726,613,3,8,16.0,620.0,38.75,3-5-7-14-8*,5.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
727,727,616,3,8,26.0,1810.0,69.61538461538461,3-4-1-2-5-14-8*,7.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
728,728,614,3,8,19.0,1430.0,75.26315789473685,3-1-2-5-14-8*,6.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
729,729,619,3,8,43.0,3920.0,91.16279069767442,3-11-10-9-7-14-8*,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
730,730,618,3,8,42.0,3920.0,93.33333333333331,3-11-10-9-6-14-8*,7.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
731,731,617,3,8,27.0,2550.0,94.44444444444444,3-4-1-2-5-7-14-8*,8.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
732,732,623,3,8,53.0,5290.0,99.811320754717,3-11-10-12-9-7-14-8*,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
733,733,621,3,8,52.0,5290.0,101.73076923076924,3-11-10-12-9-6-14-8*,8.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
734,734,615,3,8,20.0,2120.0,106.0,3-1-2-5-7-14-8*,7.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
737,737,620,3,8,46.0,6290.0,136.7391304347826,3-11-10-9-7-5-14-8*,8.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
740,740,1271,3,8,31.0,5330.0,171.93548387096774,3-5-7-9-6-14-8*,7.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
742,742,636,3,9,25.0,2460.0,98.4,3-11-10-9*,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
743,743,640,3,9,35.0,3810.0,108.85714285714286,3-11-10-12-9*,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
744,744,641,3,9,35.0,4340.0,124.0,3-11-10-12-13-9*,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
745,745,630,3,9,17.0,3620.0,212.94117647058826,3-5-14-7-9*,5.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
746,746,639,3,9,28.0,6060.0,216.42857142857144,3-4-1-2-5-14-7-9*,8.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
747,747,637,3,9,27.0,6060.0,224.44444444444446,3-4-1-2-5-14-6-9*,8.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
748,748,628,3,9,16.0,3620.0,226.25,3-5-14-6-9*,5.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
749,749,635,3,9,25.0,6060.0,242.4,3-4-1-2-5-7-9*,7.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
750,750,634,3,9,21.0,5410.0,257.6190476190476,3-1-2-5-14-7-9*,7.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
751,751,627,3,9,14.0,3620.0,258.57142857142856,3-5-7-9*,4.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
752,752,632,3,9,20.0,5410.0,270.5,3-1-2-5-14-6-9*,7.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
754,754,629,3,9,17.0,4900.0,288.2352941176472,3-5-7-14-6-9*,6.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
755,755,631,3,9,18.0,5410.0,300.5555555555556,3-1-2-5-7-9*,6.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
756,756,633,3,9,21.0,7050.0,335.7142857142857,3-1-2-5-7-14-6-9*,8.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
757,757,643,3,10,20.0,280.0,14.0,3-11-10*,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
758,758,657,3,10,32.0,6350.0,198.4375,3-5-14-7-9-12-10*,7.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
759,759,654,3,10,31.0,6350.0,204.83870967741936,3-5-14-6-9-12-10*,7.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
762,762,660,3,10,32.0,6910.0,215.9375,3-5-14-7-9-13-12-10*,8.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
763,763,651,3,10,29.0,6350.0,218.96551724137933,3-5-7-9-12-10*,6.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
765,765,655,3,10,31.0,6910.0,222.90322580645162,3-5-14-6-9-13-12-10*,8.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
769,769,646,3,10,22.0,5090.0,231.3636363636364,3-5-14-7-9-10*,6.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
772,772,652,3,10,29.0,6910.0,238.27586206896552,3-5-7-9-13-12-10*,7.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
775,775,656,3,10,32.0,7720.0,241.25,3-5-7-14-6-9-12-10*,8.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
776,776,644,3,10,21.0,5090.0,242.3809523809524,3-5-14-6-9-10*,6.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
779,779,661,3,10,33.0,8260.0,250.3030303030303,3-1-2-5-7-9-12-10*,8.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
781,781,653,3,10,30.0,7650.0,255.0,3-4-1-2-5-7-9-10*,8.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
784,784,650,3,10,26.0,6960.0,267.6923076923077,3-1-2-5-14-7-9-10*,8.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
786,786,642,3,10,19.0,5090.0,267.8947368421053,3-5-7-9-10*,5.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
788,788,648,3,10,25.0,6960.0,278.4,3-1-2-5-14-6-9-10*,8.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
790,790,645,3,10,22.0,6440.0,292.72727272727275,3-5-7-14-6-9-10*,7.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
792,792,647,3,10,23.0,6960.0,302.60869565217394,3-1-2-5-7-9-10*,7.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
794,794,679,3,11,10.0,50.0,5.0,3-11*,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
795,795,1563,3,11,32.0,5840.0,182.5,3-5-14-7-9-10-11*,7.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
796,796,1562,3,11,31.0,5840.0,188.38709677419362,3-5-14-6-9-10-11*,7.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
797,797,680,3,11,29.0,5840.0,201.3793103448276,3-5-7-9-10-11*,6.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
801,801,1564,3,11,32.0,7210.0,225.3125,3-5-7-14-6-9-10-11*,8.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
802,802,681,3,11,33.0,7750.0,234.84848484848484,3-1-2-5-7-9-10-11*,8.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
804,804,686,3,12,25.0,630.0,25.2,3-11-10-12*,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
805,805,708,3,12,35.0,3810.0,108.85714285714286,3-11-10-9-12*,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
806,806,1689,3,12,35.0,4340.0,124.0,3-11-10-9-13-12*,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
807,807,691,3,12,27.0,4690.0,173.7037037037037,3-5-14-7-9-12*,6.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
808,808,687,3,12,26.0,4690.0,180.38461538461544,3-5-14-6-9-12*,6.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
810,810,695,3,12,27.0,5220.0,193.3333333333333,3-5-14-7-9-13-12*,7.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
812,812,683,3,12,24.0,4690.0,195.41666666666663,3-5-7-9-12*,5.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
813,813,689,3,12,26.0,5220.0,200.7692307692308,3-5-14-6-9-13-12*,7.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
815,815,709,3,12,35.0,7180.0,205.14285714285717,3-4-1-2-5-7-9-12*,8.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
817,817,703,3,12,31.0,6520.0,210.32258064516128,3-1-2-5-14-7-9-12*,8.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
818,818,699,3,12,30.0,6520.0,217.3333333333333,3-1-2-5-14-6-9-12*,8.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
819,819,685,3,12,24.0,5220.0,217.5,3-5-7-9-13-12*,6.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
821,821,690,3,12,27.0,5990.0,221.85185185185185,3-5-7-14-6-9-12*,7.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
823,823,696,3,12,28.0,6520.0,232.85714285714286,3-1-2-5-7-9-12*,7.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
825,825,693,3,12,27.0,6350.0,235.1851851851852,3-5-14-7-9-10-12*,7.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
828,828,694,3,12,27.0,6530.0,241.85185185185185,3-5-7-14-6-9-13-12*,8.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
830,830,688,3,12,26.0,6350.0,244.23076923076923,3-5-14-6-9-10-12*,7.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
832,832,698,3,12,28.0,7070.0,252.5,3-1-2-5-7-9-13-12*,8.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
835,835,684,3,12,24.0,6350.0,264.5833333333333,3-5-7-9-10-12*,6.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
840,840,692,3,12,27.0,7720.0,285.92592592592587,3-5-7-14-6-9-10-12*,8.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
841,841,697,3,12,28.0,8260.0,295.0,3-1-2-5-7-9-10-12*,8.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
843,843,728,3,13,27.0,760.0,28.14814814814815,3-11-10-12-13*,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
844,844,743,3,13,33.0,2900.0,87.87878787878788,3-11-10-9-13*,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
845,845,760,3,13,43.0,4340.0,100.93023255813955,3-11-10-12-9-13*,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
846,846,752,3,13,37.0,4340.0,117.29729729729729,3-11-10-9-12-13*,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
847,847,724,3,13,25.0,4060.0,162.4,3-5-14-7-9-13*,6.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
848,848,722,3,13,24.0,4060.0,169.16666666666666,3-5-14-6-9-13*,6.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
849,849,733,3,13,29.0,5220.0,180.0,3-5-14-7-9-12-13*,7.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
851,851,721,3,13,22.0,4060.0,184.54545454545453,3-5-7-9-13*,5.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
853,853,729,3,13,28.0,5220.0,186.42857142857144,3-5-14-6-9-12-13*,7.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
855,855,742,3,13,33.0,6520.0,197.5757575757576,3-4-1-2-5-7-9-13*,8.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
