,Unnamed: 0,Source,Target,Travel_time,Demand,Demand_per_minute,Routes,|V|,v_0,v_1,v_2,v_3,v_4,v_5,v_6,v_7,v_8,v_9,v_10,v_11,v_12,v_13,v_14
1495,1238,7,11,20.0,2080.0,104.0,7-5-2-1-3-11*,6.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1496,1239,7,11,23.0,2820.0,122.6086956521739,7-9-10-11*,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
1497,1596,7,11,33.0,4170.0,126.36363636363636,7-9-12-10-11*,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
1498,1597,7,11,33.0,4700.0,142.42424242424244,7-9-13-12-10-11*,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
1499,1598,7,11,36.0,5260.0,146.11111111111111,7-14-6-9-12-10-11*,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
1500,1592,7,11,26.0,3890.0,149.61538461538458,7-14-6-9-10-11*,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
1501,1599,7,11,36.0,5800.0,161.11111111111111,7-14-6-9-13-12-10-11*,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
1502,1600,7,11,39.0,7600.0,194.8717948717949,7-5-14-6-9-12-10-11*,8.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
1503,1601,7,11,39.0,8160.0,209.23076923076923,7-5-14-6-9-13-12-10-11*,9.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
1504,1594,7,11,29.0,6200.0,213.79310344827587,7-5-14-6-9-10-11*,7.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
1505,1241,7,12,18.0,1900.0,105.55555555555556,7-9-12*,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1506,1243,7,12,18.0,2400.0,133.33333333333334,7-9-13-12*,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
1507,1244,7,12,21.0,2900.0,138.0952380952381,7-14-6-9-12*,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
1508,1246,7,12,21.0,3410.0,162.38095238095238,7-14-6-9-13-12*,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
1509,1712,7,12,44.0,7240.0,164.54545454545453,7-14-5-3-11-10-9-12*,8.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
1510,1710,7,12,41.0,7240.0,176.58536585365852,7-5-3-11-10-9-12*,7.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
1511,1713,7,12,44.0,7800.0,177.27272727272728,7-14-5-3-11-10-9-13-12*,9.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
1512,1720,7,12,55.0,9920.0,180.3636363636364,7-14-5-2-1-4-3-11-10-9-12*,11.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
1513,1242,7,12,18.0,3360.0,186.66666666666663,7-9-10-12*,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
1514,1711,7,12,41.0,7800.0,190.2439024390244,7-5-3-11-10-9-13-12*,8.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
1515,1718,7,12,52.0,9920.0,190.7692307692308,7-5-2-1-4-3-11-10-9-12*,10.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
1516,1721,7,12,55.0,10500.0,190.9090909090909,7-14-5-2-1-4-3-11-10-9-13-12*,12.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
1517,1716,7,12,48.0,9190.0,191.45833333333331,7-14-5-2-1-3-11-10-9-12*,10.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
1518,1719,7,12,52.0,10500.0,201.9230769230769,7-5-2-1-4-3-11-10-9-13-12*,11.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
1519,1717,7,12,48.0,9770.0,203.54166666666663,7-14-5-2-1-3-11-10-9-13-12*,11.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
1520,1714,7,12,45.0,9190.0,204.22222222222226,7-5-2-1-3-11-10-9-12*,9.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
1521,1245,7,12,21.0,4430.0,210.952380952381,7-14-6-9-10-12*,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
1522,1247,7,12,24.0,5090.0,212.08333333333331,7-5-14-6-9-12*,6.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
1523,1715,7,12,45.0,9770.0,217.11111111111111,7-5-2-1-3-11-10-9-13-12*,10.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
1524,1249,7,12,24.0,5620.0,234.16666666666663,7-5-14-6-9-13-12*,7.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
1525,1248,7,12,24.0,6740.0,280.8333333333333,7-5-14-6-9-10-12*,7.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
1526,1250,7,13,16.0,1290.0,80.625,7-9-13*,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1527,1251,7,13,19.0,2280.0,120.0,7-14-6-9-13*,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
1528,1252,7,13,20.0,2400.0,120.0,7-9-12-13*,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
1529,1255,7,13,23.0,3410.0,148.2608695652174,7-14-6-9-12-13*,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
1530,1825,7,13,52.0,7800.0,150.0,7-14-5-3-11-10-12-9-13*,9.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
1531,1816,7,13,42.0,6310.0,150.23809523809524,7-14-5-3-11-10-9-13*,8.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
1532,1822,7,13,49.0,7800.0,159.18367346938774,7-5-3-11-10-12-9-13*,8.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
1533,1815,7,13,39.0,6310.0,161.7948717948718,7-5-3-11-10-9-13*,7.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
1534,1832,7,13,63.0,10500.0,166.66666666666666,7-14-5-2-1-4-3-11-10-12-9-13*,12.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
1535,1827,7,13,53.0,8960.0,169.0566037735849,7-14-5-2-1-4-3-11-10-9-13*,11.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
1536,1819,7,13,46.0,7800.0,169.56521739130434,7-14-5-3-11-10-9-12-13*,9.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
1537,1829,7,13,56.0,9770.0,174.46428571428572,7-14-5-2-1-3-11-10-12-9-13*,11.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
1538,1831,7,13,60.0,10500.0,175.0,7-5-2-1-4-3-11-10-12-9-13*,11.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
1539,1820,7,13,46.0,8240.0,179.1304347826087,7-14-5-2-1-3-11-10-9-13*,10.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
1540,1823,7,13,50.0,8960.0,179.2,7-5-2-1-4-3-11-10-9-13*,10.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
1541,1817,7,13,43.0,7800.0,181.39534883720933,7-5-3-11-10-9-12-13*,8.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
1542,1830,7,13,57.0,10500.0,184.21052631578945,7-14-5-2-1-4-3-11-10-9-12-13*,12.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
1543,1826,7,13,53.0,9770.0,184.33962264150944,7-5-2-1-3-11-10-12-9-13*,10.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
1544,1818,7,13,43.0,8240.0,191.62790697674416,7-5-2-1-3-11-10-9-13*,9.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
1545,1828,7,13,54.0,10500.0,194.44444444444446,7-5-2-1-4-3-11-10-9-12-13*,11.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
1546,1253,7,13,20.0,3890.0,194.5,7-9-10-12-13*,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
1547,1824,7,13,50.0,9770.0,195.4,7-14-5-2-1-3-11-10-9-12-13*,11.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
1548,1254,7,13,22.0,4460.0,202.72727272727272,7-5-14-6-9-13*,6.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
1549,1821,7,13,47.0,9770.0,207.87234042553192,7-5-2-1-3-11-10-9-12-13*,10.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
1550,1256,7,13,23.0,4970.0,216.08695652173915,7-14-6-9-10-12-13*,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
1551,1257,7,13,26.0,5620.0,216.15384615384616,7-5-14-6-9-12-13*,7.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
1552,1258,7,13,26.0,7300.0,280.76923076923083,7-5-14-6-9-10-12-13*,8.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
1553,1259,7,14,2.0,0.0,0.0,7-14*,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1554,1260,7,14,5.0,200.0,40.0,7-5-14*,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1555,1261,7,14,17.0,1860.0,109.41176470588236,7-9-6-14*,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1556,1281,8,9,18.0,1190.0,66.1111111111111,8-14-7-9*,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
1557,1280,8,9,17.0,1190.0,70.0,8-14-6-9*,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
1558,1388,8,9,40.0,4990.0,124.75,8-14-5-3-11-10-9*,7.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
1559,1392,8,9,50.0,6370.0,127.4,8-14-5-3-11-10-12-9*,8.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1560,1393,8,9,50.0,6920.0,138.4,8-14-5-3-11-10-12-13-9*,9.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1561,1394,8,9,51.0,7290.0,142.94117647058823,8-14-5-2-1-4-3-11-10-9*,10.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
1562,1402,8,9,61.0,8720.0,142.95081967213116,8-14-5-2-1-4-3-11-10-12-9*,11.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1563,1398,8,9,54.0,8020.0,148.5185185185185,8-14-5-2-1-3-11-10-12-9*,10.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1564,1390,8,9,44.0,6600.0,150.0,8-14-5-2-1-3-11-10-9*,9.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
1565,1395,8,9,51.0,7690.0,150.7843137254902,8-14-7-5-3-11-10-12-9*,9.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1566,1403,8,9,61.0,9290.0,152.29508196721312,8-14-5-2-1-4-3-11-10-12-13-9*,12.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1567,1282,8,9,21.0,3210.0,152.85714285714286,8-14-5-7-9*,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
1568,1389,8,9,41.0,6290.0,153.41463414634148,8-14-7-5-3-11-10-9*,8.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
1569,1399,8,9,54.0,8590.0,159.0740740740741,8-14-5-2-1-3-11-10-12-13-9*,11.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1570,1396,8,9,51.0,8250.0,161.7647058823529,8-14-7-5-3-11-10-12-13-9*,10.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1571,1404,8,9,62.0,10450.0,168.5483870967742,8-14-7-5-2-1-4-3-11-10-12-9*,12.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1572,1397,8,9,52.0,9000.0,173.0769230769231,8-14-7-5-2-1-4-3-11-10-9*,11.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
1573,1400,8,9,55.0,9700.0,176.36363636363637,8-14-7-5-2-1-3-11-10-12-9*,11.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1574,1405,8,9,62.0,11030.0,177.90322580645162,8-14-7-5-2-1-4-3-11-10-12-13-9*,13.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1575,1391,8,9,45.0,8260.0,183.55555555555557,8-14-7-5-2-1-3-11-10-9*,10.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
1576,1401,8,9,55.0,10280.0,186.9090909090909,8-14-7-5-2-1-3-11-10-12-13-9*,12.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1577,1474,8,10,35.0,770.0,22.0,8-14-5-3-11-10*,6.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
1578,1475,8,10,36.0,1190.0,33.05555555555556,8-14-7-5-3-11-10*,7.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
1579,1476,8,10,39.0,2030.0,52.051282051282044,8-14-5-2-1-3-11-10*,8.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
1580,1478,8,10,46.0,2480.0,53.91304347826087,8-14-5-2-1-4-3-11-10*,9.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
1581,1477,8,10,40.0,2810.0,70.25,8-14-7-5-2-1-3-11-10*,9.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
1582,1479,8,10,47.0,3310.0,70.42553191489361,8-14-7-5-2-1-4-3-11-10*,10.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
1583,1284,8,10,23.0,2500.0,108.69565217391305,8-14-7-9-10*,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
1584,1288,8,10,33.0,3710.0,112.42424242424242,8-14-7-9-12-10*,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
1585,1283,8,10,22.0,2500.0,113.63636363636364,8-14-6-9-10*,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
1586,1286,8,10,32.0,3710.0,115.9375,8-14-6-9-12-10*,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
1587,1289,8,10,33.0,4240.0,128.4848484848485,8-14-7-9-13-12-10*,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
1588,1287,8,10,32.0,4240.0,132.5,8-14-6-9-13-12-10*,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
1589,1292,8,10,51.0,7690.0,150.7843137254902,8-14-6-9-7-5-3-11-10*,9.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
1590,1290,8,10,36.0,5880.0,163.33333333333334,8-14-5-7-9-12-10*,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
1591,1285,8,10,26.0,4640.0,178.46153846153842,8-14-5-7-9-10*,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
1592,1291,8,10,36.0,6430.0,178.61111111111111,8-14-5-7-9-13-12-10*,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
1593,1293,8,11,25.0,380.0,15.2,8-14-5-3-11*,5.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
1594,1294,8,11,26.0,730.0,28.07692307692308,8-14-7-5-3-11*,6.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
1595,1295,8,11,29.0,1560.0,53.793103448275865,8-14-5-2-1-3-11*,7.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
1596,1603,8,11,36.0,1970.0,54.72222222222222,8-14-5-2-1-4-3-11*,8.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
1597,1604,8,11,37.0,2730.0,73.7837837837838,8-14-7-5-2-1-4-3-11*,9.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
1598,1296,8,11,30.0,2270.0,75.66666666666667,8-14-7-5-2-1-3-11*,8.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
1599,1602,8,11,33.0,3180.0,96.36363636363636,8-14-7-9-10-11*,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
1600,1297,8,11,32.0,3180.0,99.375,8-14-6-9-10-11*,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
1601,1605,8,11,43.0,4530.0,105.34883720930232,8-14-7-9-12-10-11*,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1602,1300,8,11,42.0,4530.0,107.85714285714286,8-14-6-9-12-10-11*,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1603,1606,8,11,43.0,5060.0,117.67441860465117,8-14-7-9-13-12-10-11*,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1604,1301,8,11,42.0,5060.0,120.4761904761905,8-14-6-9-13-12-10-11*,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1605,1299,8,11,41.0,5960.0,145.3658536585366,8-14-6-9-7-5-3-11*,8.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
1606,1607,8,11,46.0,6730.0,146.30434782608697,8-14-5-7-9-12-10-11*,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1607,1298,8,11,36.0,5350.0,148.61111111111111,8-14-5-7-9-10-11*,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
1608,1608,8,11,46.0,7280.0,158.2608695652174,8-14-5-7-9-13-12-10-11*,9.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1609,1302,8,11,45.0,8210.0,182.44444444444446,8-14-6-9-7-5-2-1-3-11*,10.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
1610,1306,8,12,28.0,2210.0,78.92857142857143,8-14-7-9-12*,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
1611,1303,8,12,27.0,2210.0,81.85185185185185,8-14-6-9-12*,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
1612,1308,8,12,28.0,2710.0,96.78571428571428,8-14-7-9-13-12*,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
1613,1305,8,12,27.0,2710.0,100.37037037037035,8-14-6-9-13-12*,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
1614,1722,8,12,50.0,6370.0,127.4,8-14-5-3-11-10-9-12*,8.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1615,1307,8,12,28.0,3710.0,132.5,8-14-7-9-10-12*,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
1616,1304,8,12,27.0,3710.0,137.40740740740742,8-14-6-9-10-12*,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
1617,1309,8,12,31.0,4260.0,137.41935483870967,8-14-5-7-9-12*,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
1618,1723,8,12,50.0,6920.0,138.4,8-14-5-3-11-10-9-13-12*,9.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1619,1730,8,12,61.0,8720.0,142.95081967213116,8-14-5-2-1-4-3-11-10-9-12*,11.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1620,1726,8,12,54.0,8020.0,148.5185185185185,8-14-5-2-1-3-11-10-9-12*,10.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1621,1724,8,12,51.0,7690.0,150.7843137254902,8-14-7-5-3-11-10-9-12*,9.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1622,1731,8,12,61.0,9290.0,152.29508196721312,8-14-5-2-1-4-3-11-10-9-13-12*,12.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1623,1311,8,12,31.0,4780.0,154.19354838709674,8-14-5-7-9-13-12*,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
