,Source,Target,Travel_time,Demand,Demand_per_minute,Routes,|V|,v_0,v_1,v_2,v_3,v_4,v_5,v_6,v_7,v_8,v_9,v_10,v_11,v_12,v_13,v_14
574,3,5,15.0,1640.0,109.33333333333333,3-4-1-2-5*,5.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
577,3,5,38.0,5840.0,153.68421052631578,3-11-10-9-7-14-5*,7.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
576,3,5,37.0,5840.0,157.83783783783784,3-11-10-9-6-14-5*,7.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
573,3,5,8.0,1280.0,160.0,3-1-2-5*,4.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
575,3,5,35.0,5840.0,166.85714285714286,3-11-10-9-7-5*,6.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
578,3,5,38.0,7210.0,189.73684210526315,3-11-10-9-6-14-7-5*,8.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
579,3,6,9.0,500.0,55.55555555555556,3-5-14-6*,4.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
580,3,6,10.0,900.0,90.0,3-5-7-14-6*,5.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
587,3,6,32.0,3530.0,110.3125,3-11-10-9-6*,5.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
591,3,6,42.0,4900.0,116.66666666666667,3-11-10-12-9-6*,6.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
583,3,6,20.0,2350.0,117.5,3-4-1-2-5-14-6*,7.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
589,3,6,37.0,4700.0,127.02702702702703,3-11-10-9-7-14-6*,7.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
592,3,6,42.0,5440.0,129.52380952380952,3-11-10-12-13-9-6*,7.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
593,3,6,47.0,6090.0,129.5744680851064,3-11-10-12-9-7-14-6*,8.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
581,3,6,13.0,1940.0,149.23076923076923,3-1-2-5-14-6*,6.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
584,3,6,21.0,3160.0,150.47619047619048,3-4-1-2-5-7-14-6*,8.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
590,3,6,40.0,7210.0,180.25,3-11-10-9-7-5-14-6*,8.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
582,3,6,14.0,2700.0,192.85714285714286,3-1-2-5-7-14-6*,7.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
585,3,6,24.0,4900.0,204.16666666666666,3-5-14-7-9-6*,6.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1155,3,6,21.0,4900.0,233.33333333333334,3-5-7-9-6*,5.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
586,3,6,28.0,7050.0,251.78571428571428,3-1-2-5-14-7-9-6*,8.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1156,3,6,25.0,7050.0,282.0,3-1-2-5-7-9-6*,7.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
598,3,7,9.0,500.0,55.55555555555556,3-5-14-7*,4.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
597,3,7,6.0,500.0,83.33333333333333,3-5-7*,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
603,3,7,33.0,3530.0,106.96969696969697,3-11-10-9-7*,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
606,3,7,43.0,4900.0,113.95348837209302,3-11-10-12-9-7*,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
602,3,7,20.0,2350.0,117.5,3-4-1-2-5-14-7*,7.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
607,3,7,43.0,5440.0,126.51162790697674,3-11-10-12-13-9-7*,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
604,3,7,36.0,4700.0,130.55555555555554,3-11-10-9-6-14-7*,7.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
608,3,7,46.0,6090.0,132.3913043478261,3-11-10-12-9-6-14-7*,8.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
601,3,7,17.0,2350.0,138.23529411764707,3-4-1-2-5-7*,6.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
600,3,7,13.0,1940.0,149.23076923076923,3-1-2-5-14-7*,6.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
605,3,7,39.0,7210.0,184.87179487179486,3-11-10-9-6-14-5-7*,8.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
599,3,7,10.0,1940.0,194.0,3-1-2-5-7*,5.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1214,3,7,24.0,4900.0,204.16666666666666,3-5-14-6-9-7*,6.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1215,3,7,28.0,7050.0,251.78571428571428,3-1-2-5-14-6-9-7*,8.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
612,3,8,15.0,290.0,19.333333333333332,3-5-14-8*,4.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
613,3,8,16.0,620.0,38.75,3-5-7-14-8*,5.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
616,3,8,26.0,1810.0,69.61538461538461,3-4-1-2-5-14-8*,7.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
614,3,8,19.0,1430.0,75.26315789473684,3-1-2-5-14-8*,6.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
619,3,8,43.0,3920.0,91.16279069767442,3-11-10-9-7-14-8*,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
618,3,8,42.0,3920.0,93.33333333333333,3-11-10-9-6-14-8*,7.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
617,3,8,27.0,2550.0,94.44444444444444,3-4-1-2-5-7-14-8*,8.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
623,3,8,53.0,5290.0,99.81132075471699,3-11-10-12-9-7-14-8*,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
621,3,8,52.0,5290.0,101.73076923076923,3-11-10-12-9-6-14-8*,8.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
615,3,8,20.0,2120.0,106.0,3-1-2-5-7-14-8*,7.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
620,3,8,46.0,6290.0,136.7391304347826,3-11-10-9-7-5-14-8*,8.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
1271,3,8,31.0,5330.0,171.93548387096774,3-5-7-9-6-14-8*,7.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
636,3,9,25.0,2460.0,98.4,3-11-10-9*,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
640,3,9,35.0,3810.0,108.85714285714286,3-11-10-12-9*,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
641,3,9,35.0,4340.0,124.0,3-11-10-12-13-9*,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
630,3,9,17.0,3620.0,212.94117647058823,3-5-14-7-9*,5.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
639,3,9,28.0,6060.0,216.42857142857142,3-4-1-2-5-14-7-9*,8.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
637,3,9,27.0,6060.0,224.44444444444446,3-4-1-2-5-14-6-9*,8.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
628,3,9,16.0,3620.0,226.25,3-5-14-6-9*,5.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
635,3,9,25.0,6060.0,242.4,3-4-1-2-5-7-9*,7.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
634,3,9,21.0,5410.0,257.6190476190476,3-1-2-5-14-7-9*,7.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
627,3,9,14.0,3620.0,258.57142857142856,3-5-7-9*,4.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
632,3,9,20.0,5410.0,270.5,3-1-2-5-14-6-9*,7.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
629,3,9,17.0,4900.0,288.2352941176471,3-5-7-14-6-9*,6.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
631,3,9,18.0,5410.0,300.55555555555554,3-1-2-5-7-9*,6.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
633,3,9,21.0,7050.0,335.7142857142857,3-1-2-5-7-14-6-9*,8.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
643,3,10,20.0,280.0,14.0,3-11-10*,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
657,3,10,32.0,6350.0,198.4375,3-5-14-7-9-12-10*,7.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
654,3,10,31.0,6350.0,204.83870967741936,3-5-14-6-9-12-10*,7.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
660,3,10,32.0,6910.0,215.9375,3-5-14-7-9-13-12-10*,8.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
651,3,10,29.0,6350.0,218.9655172413793,3-5-7-9-12-10*,6.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
655,3,10,31.0,6910.0,222.90322580645162,3-5-14-6-9-13-12-10*,8.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
646,3,10,22.0,5090.0,231.36363636363637,3-5-14-7-9-10*,6.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
652,3,10,29.0,6910.0,238.27586206896552,3-5-7-9-13-12-10*,7.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
656,3,10,32.0,7720.0,241.25,3-5-7-14-6-9-12-10*,8.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
644,3,10,21.0,5090.0,242.38095238095238,3-5-14-6-9-10*,6.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
661,3,10,33.0,8260.0,250.3030303030303,3-1-2-5-7-9-12-10*,8.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
653,3,10,30.0,7650.0,255.0,3-4-1-2-5-7-9-10*,8.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
650,3,10,26.0,6960.0,267.6923076923077,3-1-2-5-14-7-9-10*,8.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
642,3,10,19.0,5090.0,267.89473684210526,3-5-7-9-10*,5.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
648,3,10,25.0,6960.0,278.4,3-1-2-5-14-6-9-10*,8.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
645,3,10,22.0,6440.0,292.72727272727275,3-5-7-14-6-9-10*,7.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
647,3,10,23.0,6960.0,302.60869565217394,3-1-2-5-7-9-10*,7.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
679,3,11,10.0,50.0,5.0,3-11*,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1563,3,11,32.0,5840.0,182.5,3-5-14-7-9-10-11*,7.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
1562,3,11,31.0,5840.0,188.38709677419354,3-5-14-6-9-10-11*,7.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
680,3,11,29.0,5840.0,201.3793103448276,3-5-7-9-10-11*,6.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
1564,3,11,32.0,7210.0,225.3125,3-5-7-14-6-9-10-11*,8.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
681,3,11,33.0,7750.0,234.84848484848484,3-1-2-5-7-9-10-11*,8.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
686,3,12,25.0,630.0,25.2,3-11-10-12*,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
708,3,12,35.0,3810.0,108.85714285714286,3-11-10-9-12*,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
1689,3,12,35.0,4340.0,124.0,3-11-10-9-13-12*,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
691,3,12,27.0,4690.0,173.7037037037037,3-5-14-7-9-12*,6.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
687,3,12,26.0,4690.0,180.3846153846154,3-5-14-6-9-12*,6.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
695,3,12,27.0,5220.0,193.33333333333334,3-5-14-7-9-13-12*,7.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
683,3,12,24.0,4690.0,195.41666666666666,3-5-7-9-12*,5.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
689,3,12,26.0,5220.0,200.76923076923077,3-5-14-6-9-13-12*,7.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
709,3,12,35.0,7180.0,205.14285714285714,3-4-1-2-5-7-9-12*,8.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
703,3,12,31.0,6520.0,210.32258064516128,3-1-2-5-14-7-9-12*,8.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
699,3,12,30.0,6520.0,217.33333333333334,3-1-2-5-14-6-9-12*,8.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
685,3,12,24.0,5220.0,217.5,3-5-7-9-13-12*,6.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
690,3,12,27.0,5990.0,221.85185185185185,3-5-7-14-6-9-12*,7.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
696,3,12,28.0,6520.0,232.85714285714286,3-1-2-5-7-9-12*,7.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
693,3,12,27.0,6350.0,235.1851851851852,3-5-14-7-9-10-12*,7.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
694,3,12,27.0,6530.0,241.85185185185185,3-5-7-14-6-9-13-12*,8.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
688,3,12,26.0,6350.0,244.23076923076923,3-5-14-6-9-10-12*,7.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
698,3,12,28.0,7070.0,252.5,3-1-2-5-7-9-13-12*,8.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
684,3,12,24.0,6350.0,264.5833333333333,3-5-7-9-10-12*,6.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
692,3,12,27.0,7720.0,285.9259259259259,3-5-7-14-6-9-10-12*,8.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
697,3,12,28.0,8260.0,295.0,3-1-2-5-7-9-10-12*,8.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
728,3,13,27.0,760.0,28.14814814814815,3-11-10-12-13*,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
743,3,13,33.0,2900.0,87.87878787878788,3-11-10-9-13*,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
760,3,13,43.0,4340.0,100.93023255813954,3-11-10-12-9-13*,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
752,3,13,37.0,4340.0,117.29729729729729,3-11-10-9-12-13*,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
724,3,13,25.0,4060.0,162.4,3-5-14-7-9-13*,6.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
722,3,13,24.0,4060.0,169.16666666666666,3-5-14-6-9-13*,6.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
733,3,13,29.0,5220.0,180.0,3-5-14-7-9-12-13*,7.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
721,3,13,22.0,4060.0,184.54545454545453,3-5-7-9-13*,5.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
729,3,13,28.0,5220.0,186.42857142857142,3-5-14-6-9-12-13*,7.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
742,3,13,33.0,6520.0,197.57575757575756,3-4-1-2-5-7-9-13*,8.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
726,3,13,26.0,5220.0,200.76923076923077,3-5-7-9-12-13*,6.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
735,3,13,29.0,5870.0,202.41379310344828,3-1-2-5-14-7-9-13*,8.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
730,3,13,28.0,5870.0,209.64285714285714,3-1-2-5-14-6-9-13*,8.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
723,3,13,25.0,5350.0,214.0,3-5-7-14-6-9-13*,7.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
732,3,13,29.0,6530.0,225.17241379310346,3-5-7-14-6-9-12-13*,8.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
725,3,13,26.0,5870.0,225.76923076923077,3-1-2-5-7-9-13*,7.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
738,3,13,30.0,7070.0,235.66666666666666,3-1-2-5-7-9-12-13*,8.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
737,3,13,29.0,6910.0,238.27586206896552,3-5-14-7-9-10-12-13*,8.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
731,3,13,28.0,6910.0,246.78571428571428,3-5-14-6-9-10-12-13*,8.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
727,3,13,26.0,6910.0,265.7692307692308,3-5-7-9-10-12-13*,7.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
761,3,14,7.0,200.0,28.571428571428573,3-5-14*,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
762,3,14,8.0,500.0,62.5,3-5-7-14*,4.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
765,3,14,18.0,1640.0,91.11111111111111,3-4-1-2-5-14*,6.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
768,3,14,35.0,3530.0,100.85714285714286,3-11-10-9-7-14*,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
767,3,14,34.0,3530.0,103.82352941176471,3-11-10-9-6-14*,6.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
772,3,14,45.0,4900.0,108.88888888888889,3-11-10-12-9-7-14*,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
770,3,14,44.0,4900.0,111.36363636363636,3-11-10-12-9-6-14*,7.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
763,3,14,11.0,1280.0,116.36363636363636,3-1-2-5-14*,5.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
773,3,14,45.0,5440.0,120.88888888888889,3-11-10-12-13-9-7-14*,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
771,3,14,44.0,5440.0,123.63636363636364,3-11-10-12-13-9-6-14*,8.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
766,3,14,19.0,2350.0,123.6842105263158,3-4-1-2-5-7-14*,7.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
774,3,14,48.0,7240.0,150.83333333333334,3-11-10-12-9-7-5-14*,8.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
