"","Iteration","f1_TRT","f2_ATT","Temperature","C_epoch_number","L_iteration_per_epoch","A_num_accepted_moves_per_epoch","eps_num_epochs_without_accepting_solution"
"33659",70,150,7.36569037656904,23.5171897916694,119,70,0,1
"33660",71,147,7.40753138075314,23.5171897916694,119,71,0,1
"33661",72,144,8.8234309623431,23.5171897916694,119,72,0,1
"33662",73,139,8.8234309623431,23.5171897916694,119,73,0,1
"33663",74,139,8.8234309623431,23.5171897916694,119,74,0,1
"33664",75,131,8.8234309623431,23.5171897916694,119,75,0,1
"33665",76,134,7.40753138075314,23.5171897916694,119,76,0,1
"33666",77,142,7.40753138075314,23.5171897916694,119,77,0,1
"33667",78,134,7.40753138075314,23.5171897916694,119,78,0,1
"33668",79,131,7.45774058577406,23.5171897916694,119,79,0,1
"33669",80,126,7.49707112970711,23.5171897916694,119,80,0,1
"33670",81,121,7.49707112970711,23.5171897916694,119,81,0,1
"33671",82,124,7.17489539748954,23.5171897916694,119,82,0,1
"33672",83,129,7.04937238493724,23.5171897916694,119,83,0,1
"33673",84,126,8.76317991631799,23.5171897916694,119,84,0,1
"33674",85,129,8.71715481171548,23.5171897916694,119,85,0,1
"33675",86,132,8.63347280334728,23.5171897916694,119,86,0,1
"33676",87,127,8.75899581589958,23.5171897916694,119,87,0,1
"33677",88,123,8.75899581589958,23.5171897916694,119,88,0,1
"33678",89,118,8.77573221757322,23.5171897916694,119,89,0,1
"33679",90,114,9.3907949790795,23.5171897916694,119,90,0,1
"33680",91,116,8.09037656903766,23.5171897916694,119,91,0,1
"33681",92,118,8.09037656903766,23.5171897916694,119,92,0,1
"33682",93,118,8.09037656903766,23.5171897916694,119,93,0,1
"33683",94,114,8.38912133891213,23.5171897916694,119,94,0,1
"33684",95,110,8.38912133891213,23.5171897916694,119,95,0,1
"33685",96,107,8.72384937238494,23.5171897916694,119,96,0,1
"33686",97,104,8.72384937238494,23.5171897916694,119,97,0,1
"33687",98,107,8.64853556485356,23.5171897916694,119,98,0,1
"33688",99,109,8.6092050209205,23.5171897916694,119,99,0,1
"33689",100,113,8.4418410041841,23.5171897916694,119,100,0,1
"33690",101,109,8.6092050209205,23.5171897916694,119,101,0,1
"33691",102,111,8.45439330543933,23.5171897916694,119,102,0,1
"33692",103,119,8.45439330543933,23.5171897916694,119,103,0,1
"33693",104,114,8.47112970711297,23.5171897916694,119,104,0,1
"33694",105,111,8.61338912133891,23.5171897916694,119,105,0,1
"33695",106,115,8.44602510460251,23.5171897916694,119,106,0,1
"33696",107,113,8.52970711297071,23.5171897916694,119,107,0,1
"33697",108,111,9.16903765690377,23.5171897916694,119,108,0,1
"33698",109,113,8.60502092050209,23.5171897916694,119,109,0,1
"33699",110,109,8.60502092050209,23.5171897916694,119,110,0,1
"33700",111,107,9.18577405857741,23.5171897916694,119,111,0,1
"33701",112,104,9.20251046025105,23.5171897916694,119,112,0,1
"33702",113,120,8.02008368200837,23.5171897916694,119,113,0,1
"33703",114,128,8.02008368200837,23.5171897916694,119,114,0,1
"33704",115,125,8.02008368200837,23.5171897916694,119,115,0,1
"33705",116,122,8.02008368200837,23.5171897916694,119,116,0,1
"33706",117,125,8.02008368200837,23.5171897916694,119,117,0,1
"33707",118,121,8.02008368200837,23.5171897916694,119,118,0,1
"33708",119,126,8.02008368200837,23.5171897916694,119,119,0,1
"33709",120,131,7.97322175732218,23.5171897916694,119,120,0,1
"33710",121,126,7.97322175732218,23.5171897916694,119,121,0,1
"33711",122,129,7.54225941422594,23.5171897916694,119,122,0,1
"33712",123,124,7.60502092050209,23.5171897916694,119,123,0,1
"33713",124,126,7.15648535564854,23.5171897916694,119,124,0,1
"33714",125,118,7.17322175732218,23.5171897916694,119,125,0,1
"33715",126,124,7.17322175732218,23.5171897916694,119,126,0,1
"33716",127,149,6.71297071129707,23.5171897916694,119,127,0,1
"33717",128,146,6.77154811715481,23.5171897916694,119,128,0,1
"33718",129,144,6.77991631799163,23.5171897916694,119,129,0,1
"33719",130,147,6.30627615062761,23.5171897916694,119,130,0,1
"33720",131,150,6.27698744769874,23.5171897916694,119,131,0,1
"33721",132,153,6.25188284518828,23.5171897916694,119,132,0,1
"33722",133,150,6.37071129707113,23.5171897916694,119,133,0,1
"33723",134,153,6.09037656903766,23.5171897916694,119,134,0,1
"33724",135,150,6.09037656903766,23.5171897916694,119,135,0,1
"33725",136,154,6.07364016736402,23.5171897916694,119,136,0,1
"33726",137,154,6.07364016736402,23.5171897916694,119,137,0,1
"33727",138,158,6.05690376569038,23.5171897916694,119,138,0,1
"33728",139,161,6.05690376569038,23.5171897916694,119,139,0,1
"33729",140,159,6.18242677824268,23.5171897916694,119,140,0,1
"33730",141,162,6.18242677824268,23.5171897916694,119,141,0,1
"33731",142,177,7.43598326359833,23.5171897916694,119,142,0,1
"33732",143,180,7.05941422594142,23.5171897916694,119,143,0,1
"33733",144,177,7.43598326359833,23.5171897916694,119,144,0,1
"33734",145,180,7.22677824267782,23.5171897916694,119,145,0,1
"33735",146,183,7.19748953974895,23.5171897916694,119,146,0,1
"33736",147,179,7.5489539748954,23.5171897916694,119,147,0,1
"33737",148,182,7.5489539748954,23.5171897916694,119,148,0,1
"33738",149,177,7.7581589958159,23.5171897916694,119,149,0,1
"33739",150,182,7.7581589958159,23.5171897916694,119,150,0,1
"33740",151,185,7.59916317991632,23.5171897916694,119,151,0,1
"33741",152,190,7.38995815899582,23.5171897916694,119,152,0,1
"33742",153,195,7.22259414225941,23.5171897916694,119,153,0,1
"33743",154,195,7.22259414225941,23.5171897916694,119,154,0,1
"33744",155,190,7.2602510460251,23.5171897916694,119,155,0,1
"33745",156,187,7.42761506276151,23.5171897916694,119,156,0,1
"33746",157,189,7.18493723849372,23.5171897916694,119,157,0,1
"33747",158,193,7.14728033472803,23.5171897916694,119,158,0,1
"33748",159,195,6.97991631799163,23.5171897916694,119,159,0,1
"33749",160,190,6.97991631799163,23.5171897916694,119,160,0,1
"33750",161,188,7.14728033472803,23.5171897916694,119,161,0,1
"33751",162,183,7.14728033472803,23.5171897916694,119,162,0,1
"33752",163,178,7.35648535564854,23.5171897916694,119,163,0,1
"33753",164,170,7.5071129707113,23.5171897916694,119,164,0,1
"33754",165,178,7.35648535564854,23.5171897916694,119,165,0,1
"33755",166,180,7.18912133891213,23.5171897916694,119,166,0,1
"33756",167,177,7.218410041841,23.5171897916694,119,167,0,1
"33757",168,180,7.218410041841,23.5171897916694,119,168,0,1
"33758",169,183,6.28953974895397,23.5171897916694,119,169,0,1
"33759",170,179,6.3397489539749,23.5171897916694,119,170,0,1
"33760",171,179,6.3397489539749,23.5171897916694,119,171,0,1
"33761",172,112,7.94393305439331,23.5171897916694,119,172,0,1
"33762",173,114,7.24686192468619,23.5171897916694,119,173,0,1
"33763",174,116,7.04351464435146,23.5171897916694,119,174,0,1
"33764",175,119,6.36401673640167,23.5171897916694,119,175,0,1
"33765",176,121,6.32635983263598,23.5171897916694,119,176,0,1
"33766",177,119,7.21338912133891,23.5171897916694,119,177,0,1
"33767",178,116,7.70292887029289,23.5171897916694,119,178,0,1
"33768",179,119,7.56066945606695,23.5171897916694,119,179,0,1
"33769",180,117,8.53974895397489,23.5171897916694,119,180,0,1
"33770",181,120,8.0418410041841,23.5171897916694,119,181,0,1
"33771",182,123,7.26359832635983,23.5171897916694,119,182,0,1
"33772",183,118,7.67029288702929,23.5171897916694,119,183,0,1
"33773",184,122,7.67029288702929,23.5171897916694,119,184,0,1
"33774",185,125,7.31548117154812,23.5171897916694,119,185,0,1
"33775",186,120,7.5020920502092,23.5171897916694,119,186,0,1
"33776",187,117,7.5020920502092,23.5171897916694,119,187,0,1
"33777",188,120,7.47698744769875,23.5171897916694,119,188,0,1
"33778",189,133,7.08200836820084,23.5171897916694,119,189,0,1
"33779",190,135,6.92719665271967,23.5171897916694,119,190,0,1
"33780",191,132,7.11548117154812,23.5171897916694,119,191,0,1
"33781",192,130,7.21589958158996,23.5171897916694,119,192,0,1
"33782",193,128,7.22426778242678,23.5171897916694,119,193,0,1
"33783",194,126,7.34979079497908,23.5171897916694,119,194,0,1
"33784",195,132,7.36234309623431,23.5171897916694,119,195,0,1
"33785",196,135,7.35397489539749,23.5171897916694,119,196,0,1
"33786",197,135,7.35397489539749,23.5171897916694,119,197,0,1
"33787",198,140,7.34560669456067,23.5171897916694,119,198,0,1
"33788",199,145,7.34560669456067,23.5171897916694,119,199,0,1
"33789",200,142,7.52970711297071,23.5171897916694,119,200,0,1
"33790",201,145,7.36234309623431,23.5171897916694,119,201,0,1
"33791",202,142,7.52970711297071,23.5171897916694,119,202,0,1
"33792",203,144,7.15313807531381,23.5171897916694,119,203,0,1
"33793",204,139,7.15313807531381,23.5171897916694,119,204,0,1
"33794",205,142,6.74309623430962,23.5171897916694,119,205,0,1
"33795",206,146,6.24518828451883,23.5171897916694,119,206,0,1
"33796",207,135,6.15732217573222,23.5171897916694,119,207,0,1
"33797",208,129,6.39581589958159,23.5171897916694,119,208,0,1
"33798",209,128,8.01506276150628,23.5171897916694,119,209,0,1
"33799",210,132,7.42928870292887,23.5171897916694,119,210,0,1
"33800",211,127,7.42928870292887,23.5171897916694,119,211,0,1
"33801",212,122,7.50627615062761,23.5171897916694,119,212,0,1
"33802",213,118,8.17573221757322,23.5171897916694,119,213,0,1
"33803",214,120,7.80334728033473,23.5171897916694,119,214,0,1
"33804",215,116,8.08786610878661,23.5171897916694,119,215,0,1
"33805",216,127,6.21338912133891,23.5171897916694,119,216,0,1
"33806",217,131,6.21338912133891,23.5171897916694,119,217,0,1
"33807",218,129,6.29707112970711,23.5171897916694,119,218,0,1
"33808",219,133,6.21338912133891,23.5171897916694,119,219,0,1
"33809",220,130,6.56234309623431,23.5171897916694,119,220,0,1
"33810",221,132,6.56234309623431,23.5171897916694,119,221,0,1
"33811",222,128,6.64602510460251,23.5171897916694,119,222,0,1
"33812",223,125,7.5071129707113,23.5171897916694,119,223,0,1
"33813",224,122,7.81338912133891,23.5171897916694,119,224,0,1
"33814",225,120,8.60753138075314,23.5171897916694,119,225,0,1
"33815",226,116,8.60753138075314,23.5171897916694,119,226,0,1
"33816",227,111,8.65355648535565,23.5171897916694,119,227,0,1
"33817",228,109,8.7581589958159,23.5171897916694,119,228,0,1
"33818",229,112,8.31464435146444,23.5171897916694,119,229,0,1
"33819",230,108,8.35648535564854,23.5171897916694,119,230,0,1
"33820",231,113,8.17489539748954,23.5171897916694,119,231,0,1
"33821",232,111,8.30878661087866,23.5171897916694,119,232,0,1
"33822",233,116,8.2836820083682,23.5171897916694,119,233,0,1
"33823",234,112,8.6602510460251,23.5171897916694,119,234,0,1
"33824",235,116,8.62175732217573,23.5171897916694,119,235,0,1
"33825",236,114,8.63849372384937,23.5171897916694,119,236,0,1
"33826",237,110,9.11882845188284,23.5171897916694,119,237,0,1
"33827",238,113,9.11882845188284,23.5171897916694,119,238,0,1
"33828",239,110,9.11882845188284,23.5171897916694,119,239,0,1
"33829",240,105,9.32970711297071,23.5171897916694,119,240,0,1
"33830",241,103,9.54309623430962,23.5171897916694,119,241,0,1
"33831",242,100,10.4937238493724,23.5171897916694,119,242,0,1
"33832",243,103,9.79330543933054,23.5171897916694,119,243,0,1
"33833",244,106,8.72635983263598,23.5171897916694,119,244,0,1
"33834",245,104,8.72635983263598,23.5171897916694,119,245,0,1
"33835",246,104,9.77991631799163,23.5171897916694,119,246,0,1
"33836",247,102,9.81338912133891,23.5171897916694,119,247,0,1
"33837",248,105,9.66108786610879,23.5171897916694,119,248,0,1
"33838",249,100,9.74476987447699,23.5171897916694,119,249,0,1
"33839",250,96,9.89958158995816,23.5171897916694,119,250,0,1
"33840",251,99,9.31380753138075,23.5171897916694,119,251,0,1
"33841",252,101,9.27615062761506,23.5171897916694,119,252,0,1
"33842",253,107,9.04769874476987,23.5171897916694,119,253,0,1
"33843",254,110,9.00167364016736,23.5171897916694,119,254,0,1
"33844",255,108,9.03933054393305,23.5171897916694,119,255,0,1
"33845",256,104,8.30627615062762,23.5171897916694,119,256,0,1
"33846",257,107,8.15732217573222,23.5171897916694,119,257,0,1
"33847",258,115,8.14058577405858,23.5171897916694,119,258,0,1
"33848",259,112,8.28953974895398,23.5171897916694,119,259,0,1
"33849",260,104,8.30627615062762,23.5171897916694,119,260,0,1
"33850",261,102,9.02510460251046,23.5171897916694,119,261,0,1
"33851",262,99,9.58577405857741,23.5171897916694,119,262,0,1
"33852",263,80,10.634309623431,23.5171897916694,119,263,0,1
"33853",264,78,10.8058577405858,23.5171897916694,119,264,0,1
"33854",265,86,10.7389121338912,23.5171897916694,119,265,0,1
"33855",266,91,10.655230125523,23.5171897916694,119,266,0,1
"33856",267,94,10.3983263598326,23.5171897916694,119,267,0,1
"33857",268,108,10.5623430962343,23.5171897916694,119,268,0,1
"33858",269,105,16.020920502092,23.5171897916694,119,269,0,1
"33859",270,108,15.9372384937239,23.5171897916694,119,270,0,1
"33860",271,111,15.9372384937239,23.5171897916694,119,271,0,1
"33861",272,113,11.4225941422594,23.5171897916694,119,272,0,1
"33862",273,118,10.9665271966527,23.5171897916694,119,273,0,1
"33863",274,115,10.9665271966527,23.5171897916694,119,274,0,1
"33864",275,117,10.9665271966527,23.5171897916694,119,275,0,1
"33865",276,121,10.8117154811715,23.5171897916694,119,276,0,1
"33866",277,125,10.8117154811715,23.5171897916694,119,277,0,1
"33867",278,127,10.8117154811715,23.5171897916694,119,278,0,1
"33868",279,130,10.2092050209205,23.5171897916694,119,279,0,1
"33869",280,130,10.2092050209205,23.5171897916694,119,280,0,1
"33870",281,135,9.22426778242678,23.5171897916694,119,281,0,1
"33871",282,140,9.20753138075314,23.5171897916694,119,282,0,1
"33872",283,109,14.6928870292887,23.5171897916694,119,283,0,1
"33873",284,110,14.6928870292887,23.5171897916694,119,284,0,1
"33874",285,113,14.6426778242678,23.5171897916694,119,285,0,1
"33875",286,116,11.38410041841,23.5171897916694,119,286,0,1
"33876",287,120,9.41338912133891,23.5171897916694,119,287,0,1
"33877",288,122,9.28786610878661,23.5171897916694,119,288,0,1
"33878",289,124,9.13305439330544,23.5171897916694,119,289,0,1
"33879",290,121,9.28786610878661,23.5171897916694,119,290,0,1
"33880",291,124,9.28786610878661,23.5171897916694,119,291,0,1
"33881",292,122,9.28786610878661,23.5171897916694,119,292,0,1
"33882",293,119,9.28786610878661,23.5171897916694,119,293,0,1
"33883",294,121,9.28786610878661,23.5171897916694,119,294,0,1
"33884",295,118,10.0803347280335,23.5171897916694,119,295,0,1
"33885",296,122,10.0803347280335,23.5171897916694,119,296,0,1
"33886",297,120,10.3062761506276,23.5171897916694,119,297,0,1
"33887",298,123,9.41338912133891,23.5171897916694,119,298,0,1
"33888",299,127,9.41338912133891,23.5171897916694,119,299,0,1
"33889",300,132,9.18410041841004,23.5171897916694,119,300,0,1
"33890",301,132,9.18410041841004,23.5171897916694,119,301,0,1
"33891",302,136,9.18410041841004,23.5171897916694,119,302,0,1
"33892",303,132,9.23849372384937,23.5171897916694,119,303,0,1
"33893",304,128,9.23849372384937,23.5171897916694,119,304,0,1
"33894",305,131,8.58995815899582,23.5171897916694,119,305,0,1
"33895",306,135,7.8326359832636,23.5171897916694,119,306,0,1
"33896",307,140,7.7071129707113,23.5171897916694,119,307,0,1
"33897",308,136,9.30962343096234,23.5171897916694,119,308,0,1
"33898",309,139,9.14225941422594,23.5171897916694,119,309,0,1
"33899",310,135,9.42677824267783,23.5171897916694,119,310,0,1
"33900",311,137,9.34309623430962,23.5171897916694,119,311,0,1
"33901",312,135,10.1046025104603,23.5171897916694,119,312,0,1
"33902",313,139,8.97489539748954,23.5171897916694,119,313,0,1
"33903",314,135,10.1355648535565,23.5171897916694,119,314,0,1
"33904",315,137,9.15899581589958,23.5171897916694,119,315,0,1
"33905",316,140,9.10460251046025,23.5171897916694,119,316,0,1
"33906",317,137,9.23012552301255,23.5171897916694,119,317,0,1
"33907",318,134,9.23012552301255,23.5171897916694,119,318,0,1
"33908",319,137,8.99163179916318,23.5171897916694,119,319,0,1
"33909",320,132,10.1774058577406,23.5171897916694,119,320,0,1
"33910",321,135,9.94728033472803,23.5171897916694,119,321,0,1
"33911",322,139,9.94728033472803,23.5171897916694,119,322,0,1
"33912",323,142,9.09874476987448,23.5171897916694,119,323,0,1
"33913",324,147,9.09874476987448,23.5171897916694,119,324,0,1
"33914",325,144,9.28702928870293,23.5171897916694,119,325,0,1
"33915",326,147,9.11966527196653,23.5171897916694,119,326,0,1
"33916",327,151,7.46108786610879,23.5171897916694,119,327,0,1
"33917",328,148,7.61924686192469,23.5171897916694,119,328,0,1
"33918",329,168,6.8,23.5171897916694,119,329,0,1
"33919",330,154,7.32803347280335,23.5171897916694,119,330,0,1
"33920",331,132,8.52468619246862,23.5171897916694,119,331,0,1
"33921",332,132,9.20669456066946,23.5171897916694,119,332,0,1
"33922",333,127,9.20669456066946,23.5171897916694,119,333,0,1
"33923",334,129,8.48702928870293,23.5171897916694,119,334,0,1
"33924",335,126,8.65439330543933,23.5171897916694,119,335,0,1
"33925",336,126,6.75062761506276,23.5171897916694,119,336,0,1
"33926",337,124,6.95983263598326,23.5171897916694,119,337,0,1
"33927",338,120,7.23179916317992,23.5171897916694,119,338,0,1
"33928",339,139,7.21004184100418,23.5171897916694,119,339,0,1
"33929",340,142,7.16820083682008,23.5171897916694,119,340,0,1
"33930",341,137,7.20585774058577,23.5171897916694,119,341,0,1
"33931",342,140,7.12217573221757,23.5171897916694,119,342,0,1
"33932",343,136,7.12217573221757,23.5171897916694,119,343,0,1
"33933",344,141,6.93807531380753,23.5171897916694,119,344,0,1
"33934",345,136,7.02175732217573,23.5171897916694,119,345,0,1
"33935",346,139,6.84602510460251,23.5171897916694,119,346,0,1
"33936",347,135,6.46945606694561,23.5171897916694,119,347,0,1
"33937",348,122,8.64351464435146,23.5171897916694,119,348,0,1
"33938",349,119,8.64351464435146,23.5171897916694,119,349,0,1
"33939",350,116,6.24100418410042,23.5171897916694,119,350,0,1
"33940",351,121,6.24100418410042,23.5171897916694,119,351,0,1
"33941",352,118,6.62426778242678,23.5171897916694,119,352,0,1
"33942",353,121,6.2928870292887,23.5171897916694,119,353,0,1
"33943",354,124,6.0836820083682,23.5171897916694,119,354,0,1
"33944",355,126,6.02510460251046,23.5171897916694,119,355,0,1
"33945",356,121,6.03347280334728,23.5171897916694,119,356,0,1
"33946",357,126,6.03347280334728,23.5171897916694,119,357,0,1
"33947",358,122,6.03347280334728,23.5171897916694,119,358,0,1
"33948",359,119,6.05857740585774,23.5171897916694,119,359,0,1
"33949",360,123,6.05857740585774,23.5171897916694,119,360,0,1
"33950",361,127,5.96652719665272,23.5171897916694,119,361,0,1
"33951",362,130,5.96652719665272,23.5171897916694,119,362,0,1
"33952",363,126,6.09205020920502,23.5171897916694,119,363,0,1
"33953",364,128,6.00836820083682,23.5171897916694,119,364,0,1
"33954",365,133,6.00836820083682,23.5171897916694,119,365,0,1
"33955",366,128,6.13389121338912,23.5171897916694,119,366,0,1
"33956",367,132,6.02092050209205,23.5171897916694,119,367,0,1
"33957",368,134,6.02092050209205,23.5171897916694,119,368,0,1
"33958",369,138,5.85355648535565,23.5171897916694,119,369,0,1
"33959",370,134,6.02092050209205,23.5171897916694,119,370,0,1
"33960",371,137,6.01255230125523,23.5171897916694,119,371,0,1
"33961",372,135,6.01255230125523,23.5171897916694,119,372,0,1
"33962",373,139,6.01255230125523,23.5171897916694,119,373,0,1
"33963",374,144,5.97071129707113,23.5171897916694,119,374,0,1
"33964",375,149,5.97071129707113,23.5171897916694,119,375,0,1
"33965",376,144,6,23.5171897916694,119,376,0,1
"33966",377,139,6,23.5171897916694,119,377,0,1
"33967",378,147,5.93723849372385,23.5171897916694,119,378,0,1
"33968",379,152,5.80334728033473,23.5171897916694,119,379,0,1
"33969",380,150,5.80334728033473,23.5171897916694,119,380,0,1
"33970",381,148,5.86610878661088,23.5171897916694,119,381,0,1
"33971",382,143,5.86610878661088,23.5171897916694,119,382,0,1
"33972",383,151,5.82845188284519,23.5171897916694,119,383,0,1
"33973",384,151,5.82845188284519,23.5171897916694,119,384,0,1
"33974",385,146,5.84518828451883,23.5171897916694,119,385,0,1
"33975",386,150,5.80334728033473,23.5171897916694,119,386,0,1
"33976",387,148,5.97740585774059,23.5171897916694,119,387,0,1
"33977",388,152,5.95648535564854,23.5171897916694,119,388,0,1
"33978",389,155,5.77489539748954,23.5171897916694,119,389,0,1
"33979",390,158,5.60836820083682,23.5171897916694,119,390,0,1
"33980",391,158,5.60836820083682,23.5171897916694,119,391,0,1
"33981",392,155,5.78912133891213,23.5171897916694,119,392,0,1
"33982",393,158,5.76820083682008,23.5171897916694,119,393,0,1
"33983",394,155,5.76820083682008,23.5171897916694,119,394,0,1
"33984",395,160,5.74728033472803,23.5171897916694,119,395,0,1
"33985",396,155,5.76820083682008,23.5171897916694,119,396,0,1
"33986",397,152,5.78912133891213,23.5171897916694,119,397,0,1
"33987",398,148,5.92301255230126,23.5171897916694,119,398,0,1
"33988",399,148,5.92301255230126,23.5171897916694,119,399,0,1
"33989",400,153,5.75983263598326,23.5171897916694,119,400,0,1
"33990",401,148,5.78912133891213,23.5171897916694,119,401,0,1
"33991",402,152,5.76820083682008,23.5171897916694,119,402,0,1
"33992",403,152,5.76820083682008,23.5171897916694,119,403,0,1
"33993",404,148,5.76820083682008,23.5171897916694,119,404,0,1
"33994",405,145,5.92970711297071,23.5171897916694,119,405,0,1
"33995",406,145,5.92970711297071,23.5171897916694,119,406,0,1
"33996",407,141,5.95481171548117,23.5171897916694,119,407,0,1
"33997",408,144,5.78075313807531,23.5171897916694,119,408,0,1
"33998",409,148,5.77238493723849,23.5171897916694,119,409,0,1
"33999",410,143,5.96903765690377,23.5171897916694,119,410,0,1
"34000",411,135,5.98995815899582,23.5171897916694,119,411,0,1
"34001",412,132,6.03179916317992,23.5171897916694,119,412,0,1
"34002",413,128,6.13640167364017,23.5171897916694,119,413,0,1
"34003",414,125,6.29790794979079,23.5171897916694,119,414,0,1
"34004",415,121,6.41087866108787,23.5171897916694,119,415,0,1
"34005",416,118,6.41924686192469,23.5171897916694,119,416,0,1
"34006",417,126,6.381589958159,23.5171897916694,119,417,0,1
"34007",418,124,6.40669456066946,23.5171897916694,119,418,0,1
"34008",419,129,6.31464435146443,23.5171897916694,119,419,0,1
"34009",420,125,6.32301255230125,23.5171897916694,119,420,0,1
"34010",421,120,6.57405857740586,23.5171897916694,119,421,0,1
"34011",422,123,6.5489539748954,23.5171897916694,119,422,0,1
"34012",423,126,6.54058577405858,23.5171897916694,119,423,0,1
"34013",424,131,6.36066945606695,23.5171897916694,119,424,0,1
"34014",425,135,6.36066945606695,23.5171897916694,119,425,0,1
"34015",426,130,6.54058577405858,23.5171897916694,119,426,0,1
"34016",427,138,6.45690376569038,23.5171897916694,119,427,0,1
"34017",428,140,6.45690376569038,23.5171897916694,119,428,0,1
"34018",429,144,6.42761506276151,23.5171897916694,119,429,0,1
"34019",430,140,6.45690376569038,23.5171897916694,119,430,0,1
"34020",431,135,6.5489539748954,23.5171897916694,119,431,0,1
"34021",432,132,6.77907949790795,23.5171897916694,119,432,0,1
"34022",433,128,6.77907949790795,23.5171897916694,119,433,0,1
"34023",434,120,6.79581589958159,23.5171897916694,119,434,0,1
"34024",435,116,6.92970711297071,23.5171897916694,119,435,0,1
"34025",436,120,6.50292887029289,23.5171897916694,119,436,0,1
"34026",437,123,6.50292887029289,23.5171897916694,119,437,0,1
"34027",438,125,6.47782426778243,23.5171897916694,119,438,0,1
"34028",439,133,6.46108786610879,23.5171897916694,119,439,0,1
"34029",440,135,6.27949790794979,23.5171897916694,119,440,0,1
"34030",441,140,6.27949790794979,23.5171897916694,119,441,0,1
"34031",442,136,6.30878661087866,23.5171897916694,119,442,0,1
"34032",443,133,6.31715481171548,23.5171897916694,119,443,0,1
"34033",444,125,6.48451882845188,23.5171897916694,119,444,0,1
"34034",445,122,6.78828451882845,23.5171897916694,119,445,0,1
"34035",446,117,6.71213389121339,23.5171897916694,119,446,0,1
"34036",447,122,6.51213389121339,23.5171897916694,119,447,0,1
"34037",448,120,6.7397489539749,23.5171897916694,119,448,0,1
"34038",449,117,6.7397489539749,23.5171897916694,119,449,0,1
"34039",450,125,6.57238493723849,23.5171897916694,119,450,0,1
"34040",451,130,6.51799163179916,23.5171897916694,119,451,0,1
"34041",452,130,6.51799163179916,23.5171897916694,119,452,0,1
"34042",453,125,6.63096234309623,23.5171897916694,119,453,0,1
"34043",454,129,6.4510460251046,23.5171897916694,119,454,0,1
"34044",455,121,6.4510460251046,23.5171897916694,119,455,0,1
"34045",456,126,6.34644351464435,23.5171897916694,119,456,0,1
"34046",457,129,6.17907949790795,23.5171897916694,119,457,0,1
"34047",458,132,6.01338912133891,23.5171897916694,119,458,0,1
"34048",459,127,6.13138075313808,23.5171897916694,119,459,0,1
"34049",460,132,6.13138075313808,23.5171897916694,119,460,0,1
"34050",461,127,6.13138075313808,23.5171897916694,119,461,0,1
"34051",462,130,6.08953974895397,23.5171897916694,119,462,0,1
"34052",463,134,6.04769874476987,23.5171897916694,119,463,0,1
"34053",464,138,5.95564853556485,23.5171897916694,119,464,0,1
"34054",465,133,5.95564853556485,23.5171897916694,119,465,0,1
"34055",466,138,5.83765690376569,23.5171897916694,119,466,0,1
"34056",467,146,5.83765690376569,23.5171897916694,119,467,0,1
"34057",468,150,5.83765690376569,23.5171897916694,119,468,0,1
"34058",469,150,5.83765690376569,23.5171897916694,119,469,0,1
"34059",470,154,5.83765690376569,23.5171897916694,119,470,0,1
"34060",471,149,5.95564853556485,23.5171897916694,119,471,0,1
"34061",472,152,5.93891213389121,23.5171897916694,119,472,0,1
"34062",473,155,5.93891213389121,23.5171897916694,119,473,0,1
"34063",474,151,6.24016736401674,23.5171897916694,119,474,0,1
"34064",475,140,6.01506276150628,23.5171897916694,119,475,0,1
"34065",476,135,6.20334728033473,23.5171897916694,119,476,0,1
"34066",477,132,6.22008368200837,23.5171897916694,119,477,0,1
"34067",478,134,5.72635983263598,23.5171897916694,119,478,0,1
"34068",479,129,5.72635983263598,23.5171897916694,119,479,0,1
"34069",480,135,5.70125523012552,23.5171897916694,119,480,0,1
"34070",481,131,5.82259414225941,23.5171897916694,119,481,0,1
"34071",482,133,5.79246861924686,23.5171897916694,119,482,0,1
"34072",483,133,5.79246861924686,23.5171897916694,119,483,0,1
"34073",484,133,5.79246861924686,23.5171897916694,119,484,0,1
"34074",485,138,5.75062761506276,23.5171897916694,119,485,0,1
"34075",486,141,5.75062761506276,23.5171897916694,119,486,0,1
"34076",487,138,5.87615062761506,23.5171897916694,119,487,0,1
"34077",488,141,5.87615062761506,23.5171897916694,119,488,0,1
"34078",489,137,5.9765690376569,23.5171897916694,119,489,0,1
"34079",490,120,5.85188284518828,23.5171897916694,119,490,0,1
"34080",491,129,5.85188284518828,23.5171897916694,119,491,0,1
"34081",492,137,5.65941422594142,23.5171897916694,119,492,0,1
"34082",493,105,6.74979079497908,23.5171897916694,119,493,0,1
"34083",494,101,6.95481171548117,23.5171897916694,119,494,0,1
"34084",495,101,6.95481171548117,23.5171897916694,119,495,0,1
"34085",496,116,6.76820083682008,23.5171897916694,119,496,0,1
"34086",497,116,6.71046025104603,23.5171897916694,119,497,0,1
"34087",498,113,6.71046025104603,23.5171897916694,119,498,0,1
"34088",499,115,6.41757322175732,23.5171897916694,119,499,0,1
"34089",500,118,6.4092050209205,23.5171897916694,119,500,0,1
"34090",501,116,6.79414225941423,23.5171897916694,119,501,0,1
"34091",502,121,6.79414225941423,23.5171897916694,119,502,0,1
"34092",503,126,6.78577405857741,23.5171897916694,119,503,0,1
"34093",504,129,6.30878661087866,23.5171897916694,119,504,0,1
